image	occupancy	floors	year	label	prediction	probability
StreetViewx-80.355865x25.567809.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9999476671218872
StreetViewx-80.326474x25.567814.png	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	RES3	RES1	0.912492036819458
StreetViewx-80.338503x25.567823.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	1.0
StreetViewx-80.340338x25.567856.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2000	RES1	RES1	0.4990401864051819
StreetViewx-80.355458x25.567891.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	COM	0.9256365299224854
StreetViewx-80.332934x25.567908.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9999998807907104
StreetViewx-80.353335x25.567918.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	0.99999737739563
StreetViewx-80.356779x25.567952.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.999996781349182
StreetViewx-80.338596x25.568021.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2000	RES1	RES1	0.9999775886535645
StreetViewx-80.356650x25.568032.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.999996542930603
StreetViewx-80.345342x25.568079.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.998173713684082
StreetViewx-80.332045x25.568086.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	1.0
StreetViewx-80.332927x25.568164.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.973298192024231
StreetViewx-80.346244x25.568246.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1986	RES1	RES3	0.8312104940414429
StreetViewx-80.336079x25.568267.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2006	RES1	RES1	1.0
StreetViewx-80.337762x25.568275.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	1.0
StreetViewx-80.354657x25.568426.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	1.0
StreetViewx-80.356938x25.568447.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	1.0
StreetViewx-80.332588x25.568567.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9999613761901855
StreetViewx-80.340381x25.568569.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2009	RES1	RES1	1.0
StreetViewx-80.333319x25.568571.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.995072066783905
StreetViewx-80.344895x25.568591.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9684466123580932
StreetViewx-80.354274x25.568612.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.996585726737976
StreetViewx-80.357410x25.568624.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.9655479192733764
StreetViewx-80.337488x25.568681.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9586344957351683
StreetViewx-80.344133x25.568711.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	1990	RES1	RES1	0.7960572838783264
StreetViewx-80.354275x25.568977.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.9999998807907104
StreetViewx-80.354516x25.568978.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.9999997615814208
StreetViewx-80.356100x25.569145.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES3	0.9984851479530334
StreetViewx-80.356785x25.569178.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.7231900691986084
StreetViewx-80.339224x25.569204.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9999983310699464
StreetViewx-80.346137x25.569250.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1997	RES1	RES1	1.0
StreetViewx-80.354058x25.569269.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2008	RES1	RES1	0.7158752083778381
StreetViewx-80.355874x25.569286.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES3	0.9999997615814208
StreetViewx-80.345387x25.569337.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.90822434425354
StreetViewx-80.338162x25.569359.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9999992847442628
StreetViewx-80.343674x25.569369.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	1999	RES1	RES3	0.9944111704826356
StreetViewx-80.339456x25.569607.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1999	RES1	RES3	0.9271937012672424
StreetViewx-80.351087x25.569628.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.74125075340271
StreetViewx-80.338088x25.569649.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2006	RES1	RES1	0.9999990463256836
StreetViewx-80.337886x25.569655.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2000	RES1	RES3	0.8398701548576355
StreetViewx-80.334205x25.569673.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.7593792080879211
StreetViewx-80.352262x25.569744.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.7812312245368958
StreetViewx-80.356098x25.569788.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.9979649782180786
StreetViewx-80.354997x25.569852.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.9989323019981384
StreetViewx-80.349107x25.569862.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2008	RES1	COM	0.5210176110267639
StreetViewx-80.354221x25.569869.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999994039535522
StreetViewx-80.341246x25.569917.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	1999	RES1	RES3	0.8081175088882446
StreetViewx-80.350675x25.570026.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.9974326491355896
StreetViewx-80.336890x25.570072.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9999997615814208
StreetViewx-80.335881x25.570081.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2006	RES1	RES1	1.0
StreetViewx-80.334266x25.570130.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2002	RES1	RES3	0.986873209476471
StreetViewx-80.332511x25.570150.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES3	0.7315320372581482
StreetViewx-80.358900x25.570394.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2016	RES1	RES3	0.9910290241241456
StreetViewx-80.352324x25.570397.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	0.9980095028877258
StreetViewx-80.354849x25.570430.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	RES1	RES1	0.9999864101409912
StreetViewx-80.349202x25.570474.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2018	RES1	RES1	0.9886000156402588
StreetViewx-80.348731x25.570475.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999997615814208
StreetViewx-80.348969x25.570489.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9990813732147216
StreetViewx-80.353614x25.570613.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES3	0.8571761846542358
StreetViewx-80.357904x25.570652.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999459981918336
StreetViewx-80.358320x25.570662.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9999970197677612
StreetViewx-80.335424x25.570667.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	0	RES1	RES1	0.8368105292320251
StreetViewx-80.335050x25.570676.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2005	RES1	RES3	0.9215852618217468
StreetViewx-80.334896x25.570680.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2005	RES1	RES1	0.9999986886978148
StreetViewx-80.361824x25.570719.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9995842576026917
StreetViewx-80.327992x25.570743.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	COM	0.9943753480911256
StreetViewx-80.361419x25.570762.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES3	0.9967904686927797
StreetViewx-80.357825x25.570776.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	RES1	RES1	0.9524068236351012
StreetViewx-80.361014x25.570777.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2007	RES1	RES1	0.999857783317566
StreetViewx-80.360052x25.570781.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.7415716052055359
StreetViewx-80.361825x25.570839.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9502819180488586
StreetViewx-80.356287x25.570851.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	RES1	RES1	1.0
StreetViewx-80.347808x25.570974.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1995	RES1	RES1	0.9971217513084412
StreetViewx-80.354603x25.571028.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9842368364334106
StreetViewx-80.358869x25.571046.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES3	0.9049766659736632
StreetViewx-80.347379x25.571059.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1990	RES1	RES1	0.9999933242797852
StreetViewx-80.326852x25.571124.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1989	RES1	RES1	0.7151835560798645
StreetViewx-80.360866x25.571178.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9989944100379944
StreetViewx-80.360466x25.571185.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1994	RES1	RES1	1.0
StreetViewx-80.338344x25.571269.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	0	RES1	RES1	1.0
StreetViewx-80.335006x25.571313.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2012	RES1	RES3	0.6183406710624695
StreetViewx-80.339096x25.571314.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2006	RES1	RES1	0.7629286646842957
StreetViewx-80.349798x25.571318.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9995856881141664
StreetViewx-80.336300x25.571398.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2006	RES1	RES1	1.0
StreetViewx-80.359605x25.571419.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9999121427536012
StreetViewx-80.361300x25.571429.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1999	RES1	RES1	0.9999974966049194
StreetViewx-80.361162x25.571432.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	1.0
StreetViewx-80.334681x25.571449.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2005	RES1	RES1	1.0
StreetViewx-80.357349x25.571450.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.7319232821464539
StreetViewx-80.358199x25.571464.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES3	0.999705731868744
StreetViewx-80.354327x25.571484.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1997	RES1	RES1	0.9998470544815063
StreetViewx-80.358830x25.571488.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9999994039535522
StreetViewx-80.359069x25.571513.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2000	RES1	RES1	0.9999183416366576
StreetViewx-80.355046x25.571533.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	1.0
StreetViewx-80.335465x25.571579.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2013	RES1	RES1	0.9465222358703612
StreetViewx-80.335016x25.571586.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2006	RES1	RES3	0.999555766582489
StreetViewx-80.334689x25.571587.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2005	RES1	RES1	0.9992597699165344
StreetViewx-80.356097x25.571621.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.8037524819374084
StreetViewx-80.348436x25.571640.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	RES1	RES1	0.8561623096466064
StreetViewx-80.347819x25.571659.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1994	RES1	COM	0.8042317628860474
StreetViewx-80.340113x25.571703.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9997933506965636
StreetViewx-80.334372x25.571877.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2005	RES1	RES1	1.0
StreetViewx-80.339016x25.571908.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2005	RES1	RES1	1.0
StreetViewx-80.353927x25.571919.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999997615814208
StreetViewx-80.347192x25.571973.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1991	RES1	RES1	0.9920944571495056
StreetViewx-80.352948x25.571981.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999972581863404
StreetViewx-80.356814x25.571992.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.340577x25.572295.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES3	0.7082479596138
StreetViewx-80.340573x25.572431.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9995716214179992
StreetViewx-80.337175x25.572475.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES3	0.985084354877472
StreetViewx-80.353190x25.572543.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	RES1	RES1	0.9999991655349731
StreetViewx-80.358105x25.572601.png	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	1	0	RES3	RES1	0.9705480337142944
StreetViewx-80.335366x25.572623.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	RES1	RES1	0.9989746809005736
StreetViewx-80.351800x25.572640.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES1	1.0
StreetViewx-80.351531x25.572654.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.9971428513526917
StreetViewx-80.341043x25.572657.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2008	RES1	RES1	0.9999802112579346
StreetViewx-80.357030x25.572787.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.355682x25.572795.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1957	RES1	RES1	0.9943856000900269
StreetViewx-80.357947x25.572874.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.335476x25.572908.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	0.9999998807907104
StreetViewx-80.352826x25.573004.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.334280x25.573029.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	RES1	RES1	0.9999953508377076
StreetViewx-80.340529x25.573079.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	COM	0.9990645051002502
StreetViewx-80.338371x25.573119.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	0.9996838569641112
StreetViewx-80.354825x25.573265.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2001	RES1	RES1	0.8285083174705505
StreetViewx-80.338126x25.573350.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	RES1	RES1	0.9999992847442628
StreetViewx-80.351995x25.573371.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.999953269958496
StreetViewx-80.337510x25.573374.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	0.9773570895195008
StreetViewx-80.335618x25.573403.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	RES1	RES1	0.7628656625747681
StreetViewx-80.350186x25.573427.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES1	0.999998927116394
StreetViewx-80.358265x25.573437.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES3	0.9409767389297484
StreetViewx-80.353007x25.573624.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES3	0.999147891998291
StreetViewx-80.332496x25.573645.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	1.0
StreetViewx-80.352340x25.573653.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.950507640838623
StreetViewx-80.349657x25.573714.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	COM	1.0
StreetViewx-80.357059x25.573737.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	RES1	RES1	0.9917422533035278
StreetViewx-80.339166x25.573748.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	0.9667580723762512
StreetViewx-80.340679x25.573762.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2011	RES1	RES3	0.999996542930603
StreetViewx-80.337971x25.573765.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	1.0
StreetViewx-80.336687x25.573774.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	0.8834607005119324
StreetViewx-80.336985x25.573777.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	0.9998031258583068
StreetViewx-80.335924x25.573801.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	RES1	RES1	0.9975804090499878
StreetViewx-80.352833x25.573833.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	1.0
StreetViewx-80.356970x25.573872.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	RES1	RES1	0.9985554814338684
StreetViewx-80.357935x25.573920.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9996296167373656
StreetViewx-80.346935x25.573998.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9918368458747864
StreetViewx-80.349849x25.574023.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES3	0.999699592590332
StreetViewx-80.347525x25.574052.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9957475066184998
StreetViewx-80.336447x25.574256.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9848169684410096
StreetViewx-80.336295x25.574258.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9999983310699464
StreetViewx-80.334984x25.574279.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	COM	0.8317142128944397
StreetViewx-80.325705x25.574319.png	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	RES3	RES1	0.9333717823028564
StreetViewx-80.357951x25.574337.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	0.999998927116394
StreetViewx-80.356385x25.574404.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.999561607837677
StreetViewx-80.353393x25.574433.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999377727508544
StreetViewx-80.348637x25.574443.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.99970942735672
StreetViewx-80.352311x25.574520.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9905315041542052
StreetViewx-80.344103x25.574585.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9300817251205444
StreetViewx-80.338415x25.574623.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2005	RES1	RES3	0.6852689981460571
StreetViewx-80.343382x25.574643.png	RELIGIOUS - EXEMPT : RELIGIOUS	1	1969	COM	COM	0.9999998807907104
StreetViewx-80.355567x25.574711.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	RES1	COM	0.9546412229537964
StreetViewx-80.357934x25.574769.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.9999704360961914
StreetViewx-80.329765x25.574773.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	COM	0.8342107534408569
StreetViewx-80.327999x25.574793.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	COM	0.9980460405349731
StreetViewx-80.354404x25.574926.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	COM	0.8679078817367554
StreetViewx-80.337443x25.574968.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2005	RES1	RES1	0.9998003840446472
StreetViewx-80.357294x25.575005.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9908052682876588
StreetViewx-80.338424x25.575039.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.8385090231895447
StreetViewx-80.339620x25.575043.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES3	0.9958807229995728
StreetViewx-80.355665x25.575074.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9997251629829408
StreetViewx-80.349408x25.575078.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.9999954700469972
StreetViewx-80.334567x25.575082.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2010	RES1	RES3	0.9976797699928284
StreetViewx-80.332124x25.575098.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.9999845027923584
StreetViewx-80.345558x25.575110.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES1	0.97586852312088
StreetViewx-80.349456x25.575297.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999663829803468
StreetViewx-80.339180x25.575298.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES3	0.999206244945526
StreetViewx-80.351557x25.575300.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.349957x25.575302.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	RES1	COM	0.8341684937477112
StreetViewx-80.338868x25.575304.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2004	RES1	RES3	0.9897654056549072
StreetViewx-80.339623x25.575340.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2004	RES1	RES3	0.7862849235534668
StreetViewx-80.346857x25.575357.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9904447197914124
StreetViewx-80.354483x25.575366.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.9982157945632936
StreetViewx-80.326302x25.575383.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2006	RES1	COM	0.6847423911094666
StreetViewx-80.345950x25.575388.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.9990020394325256
StreetViewx-80.327746x25.575393.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2012	RES1	RES3	0.7204530835151672
StreetViewx-80.325200x25.575407.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.9998455047607422
StreetViewx-80.321535x25.575457.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9999991655349731
StreetViewx-80.335050x25.575471.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2019	RES1	RES1	0.995817244052887
StreetViewx-80.351135x25.575495.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	COM	0.999839186668396
StreetViewx-80.345932x25.575603.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES1	0.9992808699607848
StreetViewx-80.351768x25.575644.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999996423721312
StreetViewx-80.349230x25.575688.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES1	0.9997901320457458
StreetViewx-80.352392x25.575756.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9867655038833618
StreetViewx-80.325493x25.575807.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.7009918093681335
StreetViewx-80.345934x25.575822.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.6720725893974304
